_id,barcode,category,categoryCode,cpg,name,topBrand,brandCode
57ebc017e4b0ac389136a336,511111602118,Baking,,Cogs,Jell-O,False,JELL-O
5f77274cbe37ce6b592e90be,511111616740,Candy & Sweets,CANDY_AND_SWEETS,Cogs,test brand @1601644364536,,TEST BRANDCODE @1601644364536
5f99f71bbe37ce13da9eadeb,511111517160,Candy & Sweets,CANDY_AND_SWEETS,Cogs,test brand @1603925787997,,TEST BRANDCODE @1603925787997
5ab15207e4b0be0a89bb0b04,511111304333,Snacks,,Cogs,Goldfish,False,GOLDFISH
5332f5f6e4b03c9a25efd0b2,511111703983,,,Cpgs,Coca-Cola,,
5f493682be37ce52f8314fcf,511111615934,Baking,BAKING,Cogs,test brand @1598633602304,,TEST BRANDCODE @1598633602304
5f7760f0be37ce1d26d7b7a3,511111816829,Baking,BAKING,Cogs,test brand @1601659120693,,TEST BRANDCODE @1601659120694
58861c7f4e8d0d20bc42c500,511111801245,Snacks,,Cogs,Quaker Rice Cakes,False,
5cc725bd166eb31bbbadccbd,511111304777,Beer Wine Spirits,,Cogs,Cape Line,,CAPE LINE
5f3e9173be37ce5a0e01b957,511111415572,Candy & Sweets,CANDY_AND_SWEETS,Cogs,test brand @1597935987233,,TEST BRANDCODE @1597935987233
585a96b3e4b03e62d1ce0e85,511111201632,Grocery,,Cogs,Near East,,NEAR EAST
5332f6f4e4b03c9a25efd0ed,511111103868,,,Cpgs,Peace Tea,,
5d642dd1a3a018514994f42f,511111505150,Magazines,,Cogs,Southern Living,,511111505150
5332f802e4b03c9a25efd16d,511111003311,,,Cpgs,Light & Fit,,
5ef3860fbe37ce02da95b72e,511111015024,Cleaning & Home Improvement,CLEANING_AND_HOME_IMPROVEMENT,Cogs,Clorox,,CLOROX
585a9698e4b03e62d1ce0e83,511111901655,Beverages,,Cogs,Mountain Dew Diet,False,
5a5e36d6e4b06ba572cf24ac,511111500018,Dairy,,Cogs,May-Bud,False,MAY-BUD
5f5bc4f1be37ce17125ac0eb,511111816614,Baking,BAKING,Cogs,test brand @1599849713798,,TEST BRANDCODE @1599849713798
55bf8c6ce4b0d8e685c1489d,511111802563,Beverages,,Cogs,Gatorade,False,GATORADE
5f358338be37ce443bf9d558,511111415299,Baking,BAKING,Cogs,test brand @1597342520131,,TEST BRANDCODE @1597342520132
5a8c3140e4b07f0a2dac8941,511111304104,Grocery,,Cogs,Garden Fresh Gourmet,False,GARDEN FRESH GOURMET
5a5d17ede4b06ba572cf2498,511111000440,Breakfast & Cereal,,Cogs,AUNT JEMIMA Dry Breakfast Mixes,False,AUNT JEMIMA DRY BREAKFAST MIXES
5a5d23f1e4b06ba572cf24a0,511111700258,Beer Wine Spirits,,Cogs,Olde English,,OLDE ENGLISH
5f628215be37ce78e6e2efad,511111416661,Baking,BAKING,Cogs,test brand @1600291349255,,TEST BRANDCODE @1600291349255
58861c7e4e8d0d20bc42c4f6,511111501336,Snacks,,Cogs,Matador Snacks,,MATADOR
580dff8fe4b0f32b2de21380,511111401872,Dairy,,Cpgs,DiGiorno Cheese,,
5d66d516a3a018093ab34725,511111305286,Magazines,,Cogs,Country Home Magazine,,511111305286
5daf4f9ca60b87376833e360,511111105992,Breakfast & Cereal,,Cogs,Reese'sÂ® Puffs,,REESE'S PUFFS
5daf6e31a60b87376833e365,511111706113,Breakfast & Cereal,,Cogs,Golden Grahamsâ„¢,,GOLDEN GRAHAMS
5332f7ace4b03c9a25efd13b,511111303503,,,Cpgs,Bacardi,,
5f3ff222be37ce1c81aa1e10,511111915638,Baking,BAKING,Cogs,test brand @1598026274692,,TEST BRANDCODE @1598026274692
5d66d8c86d5f3b6188d4f049,511111805342,Magazines,,Cogs,LIFE Special Edition Magazine ,,511111805342
5fcff319be37ce6d53dfc691,511111318033,Baking,BAKING,Cogs,test brand @1607463705032,False,
5332fa74e4b03c9a25efd21e,511111003038,,,Cpgs,Sprite,,
5f4802bdbe37ce0c83033740,511111615866,Baking,BAKING,Cogs,test brand @1598554813744,,TEST BRANDCODE @1598554813744
585a96e9e4b03e62d1ce0e8b,511111901587,Grocery,,Cogs,Rice A Roni,,RICE-A-RONI
5332f756e4b03c9a25efd113,511111503743,,,Cpgs,Murray,,
5afda67de4b0c11cfecd49fc,511111504573,Snacks,,Cogs,STELLA D'ORO,False,STELLA DORO
5f4bf556be37ce0b4491554c,511111016342,Baking,BAKING,Cogs,test brand @1598813526686,,TEST BRANDCODE @1598813526686
5fa1c567be37ce402c4618f3,511111017226,Baking,BAKING,Cogs,test brand @1604437351678,False,TEST BRANDCODE @1604437351678
5ab15669e4b0be0a89bb0b08,511111704423,Grocery,,Cogs,Campbell's Ready Meals,False,CAMPBELLS READY MEALS
5332f612e4b03c9a25efd0c4,511111803881,,,Cpgs,Kickstart,,
5f21ca86be37ce7958c5952b,511111215264,Cleaning & Home Improvement,CLEANING_AND_HOME_IMPROVEMENT,Cogs,RESOLVEÂ®,,RESOLVE
57e580e8e4b0ac389136a304,511111302292,Beer Wine Spirits,,Cogs,Coors Banquet,False,
58861c7e4e8d0d20bc42c4f7,511111001324,Snacks,,Cogs,Maui Style Chips,,MAUI STYLE
5332fa84e4b03c9a25efd232,511111002871,,,Cpgs,Powerade Zero,,
5d2f3eada3a01810a2174aeb,511111804833,Frozen,,Cogs,CULTURE REPUBLICK ,,CULTURE REPUBLICK 
5daf63151dda2c3e1416ae9b,511111906070,Breakfast & Cereal,,Cogs,Wheatiesâ„¢,,WHEATIES
5f772952be37ce6b592e90d5,511111116806,Baking,BAKING,Cogs,test brand @1601644882062,,TEST BRANDCODE @1601644882062
55bf8c15e4b0d8e685c1489c,511111302575,Breakfast & Cereal,,Cogs,Quaker Life,False,
5f7ba645be37ce23081c528c,511111016908,Baking,BAKING,Cogs,test brand @1601939013444,,TEST BRANDCODE @1601939013444
5da605bea60b87376833e34a,511111805571,Health & Wellness,,Cogs,AFRINÂ® ORIGINAL NASAL SPRAY,,511111805571
5f493e72be37ce64d0ae36c5,511111816102,Baking,BAKING,Cogs,test brand @1598635634821,,TEST BRANDCODE @1598635634821
5fd3acb6be37ce0d9386bb43,511111418214,Candy & Sweets,CANDY_AND_SWEETS,Cogs,test brand @1607707830844,False,TEST BRANDCODE @1607707830844
5952a596e4b08f39def64d03,511111800644,Beer Wine Spirits,,Cogs,Zima,,ZIMA
5f3ff222be37ce1c81aa1e0d,511111715603,Baking,BAKING,Cogs,test brand @1598026274609,,TEST BRANDCODE @1598026274609
5d6027f46d5f3b23d1bc7906,511111204923,Snacks,,Cogs,CHESTER'S,,CHESTERS
5f77274bbe37ce6b592e90bb,511111716716,Baking,BAKING,Cogs,test brand @1601644363784,,TEST BRANDCODE @1601644363784
5afda1dae4b0c11cfecd49f6,511111604471,Snacks,,Cogs,Cape Cod,False,CAPE COD
5e710dbeee7f2d0b35b2a192,511111814085,Dairy & Refrigerated,DAIRY_AND_REFRIGERATED,Cogs,COUNTRY CROCK PLANT BUTTER,,COUNTRY CROCK PLANT BUTTER
5d66dad8a3a018093ab34729,511111205388,Magazines,,Cogs,National Geographic Special Edition Magazine ,,511111205388
5daf5f65a60b87376833e363,511111206057,Breakfast & Cereal,,Cogs,Chocolate Lucky Charmsâ„¢,,CHOCOLATE LUCKY CHARMS
5f4802bdbe37ce0c8303373d,511111715832,Baking,BAKING,Cogs,test brand @1598554813534,,TEST BRANDCODE @1598554813535
5ffe3381be37ce5e01754c35,511111419303,Baking,BAKING,Cogs,test brand @1610494849657,False,
5ffe2e38be37ce5e01754c23,511111019213,Baking,BAKING,Cogs,test brand @1610493496975,False,TEST BRANDCODE @1610493496975
5ffe347ebe37ce5e01754c3e,511111919315,Baking,BAKING,Cogs,test brand @1610495102410,False,TEST BRANDCODE @1610495102411
5ffe336fbe37ce5e01754c31,511111119272,Baking,BAKING,Cogs,test brand @1610494831056,False,TEST BRANDCODE @1610494831056
5ffe336fbe37ce5e01754c32,511111319283,Baking,BAKING,Cogs,test brand @1610494831082,False,TEST BRANDCODE @1610494831082
5ffe336fbe37ce5e01754c30,511111619260,Baking,BAKING,Cogs,test brand @1610494831023,False,TEST BRANDCODE @1610494831023
5ffe2e39be37ce5e01754c24,511111219224,Baking,BAKING,Cogs,test brand @1610493497005,False,TEST BRANDCODE @1610493497005
5ffe2e39be37ce5e01754c26,511111919247,Candy & Sweets,CANDY_AND_SWEETS,Cogs,test brand @1610493497517,False,TEST BRANDCODE @1610493497517
5ffe2e39be37ce5e01754c25,511111719236,Baking,BAKING,Cogs,test brand @1610493497034,False,TEST BRANDCODE @1610493497034
5ffe336fbe37ce5e01754c2f,511111419259,Baking,BAKING,Cogs,test brand @1610494830985,False,TEST BRANDCODE @1610494830985
5ffe336fbe37ce5e01754c33,511111819295,Candy & Sweets,CANDY_AND_SWEETS,Cogs,test brand @1610494831583,False,TEST BRANDCODE @1610494831583
5fdce8dbbe37ce5fa8ba59c2,511111118442,Baking,BAKING,Cogs,test brand @1608313051339,False,TEST BRANDCODE @1608313051339
5fdce8dbbe37ce5fa8ba59c1,511111918431,Baking,BAKING,Cogs,test brand @1608313051291,False,TEST BRANDCODE @1608313051291
5fdce8dcbe37ce5fa8ba59c3,511111618454,Candy & Sweets,CANDY_AND_SWEETS,Cogs,test brand @1608313052049,False,TEST BRANDCODE @1608313052049
5fdce9cabe37ce5fa8ba59ce,511111318477,Baking,BAKING,Cogs,test brand @1608313290565,False,
5fdce8edbe37ce5fa8ba59cc,511111818465,Baking,BAKING,Cogs,test brand @1608313069400,False,
5fdce8dbbe37ce5fa8ba59bf,511111218418,Baking,BAKING,Cogs,test brand @1608313051132,False,TEST BRANDCODE @1608313051133
5fdce8dbbe37ce5fa8ba59c0,511111418429,Baking,BAKING,Cogs,test brand @1608313051244,False,TEST BRANDCODE @1608313051244
5fb8216ebe37ce522e165cdd,511111517726,Bread & Bakery,BREAD_AND_BAKERY,Cogs,Ball Park,False,BALL PARK
5332f765e4b03c9a25efd120,511111003687,,,Cpgs,Glaceau fruitwater,,
5f43faabbe37ce3ef3fd3717,511111815730,Baking,BAKING,Cogs,test brand @1598290603618,,TEST BRANDCODE @1598290603618
5a5d1f46e4b0db471c2d0427,511111700302,Beer Wine Spirits,,Cogs,Hidden Barrel Collection,,HIDDEL BARREL COLLECTION
5db9e8db1dda2c3e1416aea1,511111506195,Frozen,,Cogs,Launch Box,,LAUNCH BOX
57ebc2bde4b0ac389136a348,511111101949,Frozen,,Cogs,Poppers,False,
5a02196ce4b00efe02b02a5a,511111600565,Beauty,,Cogs,SIMPLE,False,SIMPLE
5a5d2bcbe4b0db471c2d0435,511111600077,Beauty & Personal Care,,Cogs,Salon Selectives,,SALON SELECTIVES
57d9580ee4b0ac389136a2b6,511111802358,Dairy,,Cogs,Cracker Barrel Cheese,False,CRACKER BARREL
5c112616315a241ba1716511,511111404729,Baby,BABY,Cogs,Huggies Little Swimmers,False,HUGGIES LITTLE SWIMMERS
5f403231be37ce5f78d9ed17,511111315674,Baking,BAKING,Cogs,test brand @1598042673502,,TEST BRANDCODE @1598042673502
5fd3acb6be37ce0d9386bb42,511111918202,Baking,BAKING,Cogs,test brand @1607707830173,False,TEST BRANDCODE @1607707830173
5db20be5a60b87376833e366,511111406136,Breakfast & Cereal,,Cogs,Blasted Shredsâ„¢,,SHREDS
5d9d08d1a60b87376833e348,511111605546,Snacks,,Cogs,Baken-Ets,,BAKEN ETS
5daf54491dda2c3e1416ae97,511111306009,Breakfast & Cereal,,Cogs,Honey Nut Cheeriosâ„¢,,HONEY NUT CHEERIOS
5332f734e4b03c9a25efd103,511111003809,,,Cpgs,Johnsonville,,
53501d29b9237fd7718f9e15,511111302858,,,Cpgs,Tombstone,,
5332f775e4b03c9a25efd128,511111903628,,,Cpgs,Chex,,
5f38576ebe37ce5178517acb,511111415411,Baking,BAKING,Cogs,test brand @1597527918397,,
5c76dd4d95144c5375687b52,511111806899,Baby,,Cogs,DASH-2249 1 brand 1,True,DASH-2249 1 BRAND 1
585a964ce4b03e62d1ce0e7a,511111301745,Snacks,,Cogs,Cracker Jack,True,CRACKER JACK
5f59002dbe37ce21f1287c10,511111316558,Baby,BABY,Cogs,Gerber Good Start,,GERBER GOOD START
5f4802bdbe37ce0c8303373e,511111915843,Baking,BAKING,Cogs,test brand @1598554813654,,TEST BRANDCODE @1598554813654
5f493dacbe37ce64d0ae36bf,511111016069,Candy & Sweets,CANDY_AND_SWEETS,Cogs,test brand @1598635436505,,TEST BRANDCODE @1598635436505
5f38578fbe37ce5178517ad6,511111315445,Baking,BAKING,Cogs,test brand @1597527951436,,TEST BRANDCODE @1597527951436
5332fa7be4b03c9a25efd22c,511111502937,,,Cpgs,Fresca,,
5d6412e9a3a018514994f426,511111304982,Magazines,,Cogs,Better Homes & Gardens Magazine,,BETTER HOMES & GARDENS
5332f7b4e4b03c9a25efd140,511111303459,,,Cpgs,Bud Light Platinum,,
5fb821d1be37ce522e165cde,511111017738,Grocery,GROCERY,Cogs,Bimbo,False,BIMBO
5457a0cde4b05a46170caebc,511111402756,,,Cpgs,Fetch Rewards,,
5332f7f5e4b03c9a25efd163,511111403357,Beer Wine Spirits,,Cogs,Leinenkugel's,False,LEINENKUGEL'S
5f590184be37ce21f1287c12,511111016571,Baby,BABY,Cogs,Nestle NAN,,NESTLE NAN
5f403231be37ce5f78d9ed16,511111815662,Baking,BAKING,Cogs,test brand @1598042673466,,TEST BRANDCODE @1598042673466
57ebc01fe4b0ac389136a337,511111102106,Baking,,Cogs,Jet-Puffed,False,JET-PUFFED
5f772952be37ce6b592e90d6,511111616818,Candy & Sweets,CANDY_AND_SWEETS,Cogs,test brand @1601644882548,,TEST BRANDCODE @1601644882548
5f298852be37ce7958c5952d,511111915287,Magazines,MAGAZINES,Cogs,Health Magazine,,HEALTH
57ebc144e4b0ac389136a33f,511111902027,Dairy,,Cogs,Kraft Singles,False,
5f772952be37ce6b592e90d3,511111016786,Baking,BAKING,Cogs,test brand @1601644882019,,TEST BRANDCODE @1601644882019
5332fa7ce4b03c9a25efd22d,511111002925,,,Cpgs,Diet Coke Lime,,
5f77274bbe37ce6b592e90bd,511111416739,Baking,BAKING,Cogs,test brand @1601644363876,,TEST BRANDCODE @1601644363876
5f19e062be37ce33f74a1675,511111315162,Baking,BAKING,Cogs,test brand @1595531362667,,
5d66def56d5f3b6188d4f051,511111705444,Magazines,,Cogs,Rolling Stone Special Collectors Edition Magazine,,511111705444
5a5d1a67e4b06ba572cf2499,511111800439,Snacks,,Cogs,MUNCHIES,,MUNCHIES
5da608c91dda2c3e1416ae8d,511111605775,Health & Wellness,,Cogs,ONE A DAYÂ® 50+,,511111605775
5fcff304be37ce6d53dfc687,511111618010,Baking,BAKING,Cogs,test brand @1607463684816,False,TEST BRANDCODE @1607463684816
5f4936debe37ce52f8314fdf,511111916000,Candy & Sweets,CANDY_AND_SWEETS,Cogs,test brand @1598633694347,,TEST BRANDCODE @1598633694347
5f441280be37ce5dbe9b7c7e,511111215776,Baking,BAKING,Cogs,test brand @1598296704638,,TEST BRANDCODE @1598296704639
5daf329ca60b87376833e35a,511111205890,Snacks,,Cogs,Annie's Homegrown,,ANNIE'S
5f4cff1ba475f1050a66b568,511111416388,Baking,BAKING,Cogs,test brand @1598881562991,,TEST BRANDCODE @1598881562991
5f4bf556be37ce0b4491554b,511111816331,Baking,BAKING,Cogs,test brand @1598813526656,,TEST BRANDCODE @1598813526656
5db6fb28a60b87376833e367,511111606147,Health & Wellness,HEALTHY_AND_WELLNESS,Cogs,MidolÂ® ,,MIDOL
5f3d6f43be37ce4ddbb1bb39,511111515470,Baking,BAKING,Cogs,test brand @1597861699811,,
5cdacf1c166eb33eb7ce0fa9,511111604808,Condiments & Sauces,,Cogs,Twisted Ranch,,TWISTED RANCH
53501d29b9237fd7718f9e17,511111602835,,,Cpgs,Jacks,,
5afda00ce4b0c11cfecd49f4,511111904458,Snacks,,Cogs,Emerald,False,EMERALD
5f4cff1aa475f1050a66b567,511111216377,Baking,BAKING,Cogs,test brand @1598881562499,,TEST BRANDCODE @1598881562500
5332f9fde4b03c9a25efd1cf,511111303176,,,Cpgs,Froot Loops,,
5f4a64e7be37ce17d23b317b,511111216216,Baking,BAKING,Cogs,test brand @1598711015538,,TEST BRANDCODE @1598711015538
5db77f7aa60b87376833e368,511111306160,Beverages,,Cogs,Hershey's Hot Cocoa Mix,,HERSHEYS HOT COCOA
592486bee410d61fcea3d135,511111700746,Beverages,,Cogs,PG TIPS,,PG TIPS
58861c7f4e8d0d20bc42c4fd,511111501268,Breakfast & Cereal,,Cogs,Quaker Puffed,False,
5a5d1a8ce4b0db471c2d0420,511111300427,Snacks,,Cogs,MUNCHOS,,MUNCHOS
57ebc15fe4b0ac389136a342,511111202004,Deli,,Cogs,Lunchables,False,LUNCHABLES
5332f9fce4b03c9a25efd1cc,511111603207,,,Cpgs,Nutri-Grain,,
57c08250e4b0718ff5fcb033,511111702504,,,Cpgs,Leffe,,
5f21c99dbe37ce7958c5952a,511111015253,Cleaning & Home Improvement,CLEANING_AND_HOME_IMPROVEMENT,Cogs,WOOLITEÂ®,,WOOLITE
5d6412d36d5f3b23d1bc7908,511111104971,Magazines,,Cogs,Travel and Leisure Magazine,,511111104971
5bd2011f90fa074576779a17,511111704652,Baby,,Cogs,Huggies,False,HUGGIES
5f4a64e7be37ce17d23b3179,511111116196,Baking,BAKING,Cogs,test brand @1598711015353,,TEST BRANDCODE @1598711015353
5332fa7de4b03c9a25efd22f,511111302902,,,Cpgs,Sprite Zero,,
5fb2852dbe37ce522e165cb3,511111117353,Candy & Sweets,CANDY_AND_SWEETS,Cogs,test brand @1605535021531,False,TEST BRANDCODE @1605535021531
5a8c2e5ee4b0ccf165fac9e1,511111004073,Snacks,,Cogs,Bisca,False,BISCA
5f4cff1ca475f1050a66b56a,511111516408,Baking,BAKING,Cogs,test brand @1598881563900,,TEST BRANDCODE @1598881563900
5f7ba932be37ce2f290fb253,511111116967,Baking,BAKING,Cogs,test brand @1601939762909,,TEST BRANDCODE @1601939762909
58861c7e4e8d0d20bc42c4e9,511111901372,Beer Wine Spirits,,Cogs,Peroni Italy,False,PERONI
5f4802bebe37ce0c83033741,511111115878,Candy & Sweets,CANDY_AND_SWEETS,Cogs,test brand @1598554814581,,TEST BRANDCODE @1598554814581
5332fa67e4b03c9a25efd216,511111403074,,,Cpgs,Orv's,,
55a41a9de4b0d0a65b3692ed,511111002710,,,Cpgs,RPs,,
5fcff304be37ce6d53dfc685,511111917991,Baking,BAKING,Cogs,test brand @1607463684722,False,TEST BRANDCODE @1607463684722
5db9f8c5a60b87376833e36a,511111106203,Snacks,,Cogs,Fruit Gushersâ„¢,,BETTY CROCKER GUSHERS
5332f789e4b03c9a25efd12c,511111603597,,,Cpgs,Bugles,,
5f3d6f45be37ce4ddbb1bb3f,511111515524,Candy & Sweets,CANDY_AND_SWEETS,Cogs,test brand @1597861701615,,TEST BRANDCODE @1597861701615
5332f762e4b03c9a25efd11e,511111103707,,,Cpgs,Glaceau vitaminwater zero,,
5f16f512be37ce2b30061e1e,511111215059,Baking,BAKING,Cogs,test brand @1595340050104,,
5daf2baea60b87376833e359,511111505877,Breakfast & Cereal,,Cogs,Lucky CharmsÂ®,False,LUCKY CHARMS
57d95741e4b0ac389136a2b1,511111802402,Grocery,,Cogs,Back to Nature Meals,False,BACK TO NATURE DINNERS
5332f7b2e4b03c9a25efd13f,511111503460,,,Cpgs,Budweiser Select 55,,
5f35a0babe37ce6853cff200,511111615378,Baking,BAKING,Cogs,test brand @1597350074366,,TEST BRANDCODE @1597350074366
537b7ec2892471241348d70a,511111302780,,,Cpgs,Cedar Crest,,
5fc54c0abe37ce1911dbb3b3,511111317876,Baking,BAKING,Cogs,test brand @1606765578747,False,TEST BRANDCODE @1606765578747
5d642d65a3a018514994f42d,511111305125,Magazines,,Cogs,Rachael Ray Everyday,,511111305125
5fb829c0be37ce522e165ce4,511111117797,Grocery,GROCERY,Cogs,Grandma Sycamore,False,GRANDMA SYCAMORE
5dc2db051dda2c0ad7da64b0,511111106364,Breakfast & Cereal,,Cogs,Mermaid Cereal,,MERMAID CEREAL
5f35a0babe37ce6853cff1fe,511111915355,Baking,BAKING,Cogs,test brand @1597350074236,,TEST BRANDCODE @1597350074237
5332f5fde4b03c9a25efd0bc,511111803959,Beverages,,Cogs,Aquafina,False,AQUAFINA
5d66e20b6d5f3b6188d4f055,511111705512,Beverages,,Cogs,SoBe Drinks,, SOBE
5332f9f4e4b03c9a25efd1ca,511111103219,,,Cpgs,Rice Krispies,,
5d6594a2a3a018514994f434,511111905240,Magazines,,Cogs,Kitchen and Baths,,511111905240
5f5bc4f1be37ce17125ac0ec,511111016625,Baking,BAKING,Cogs,test brand @1599849713825,,TEST BRANDCODE @1599849713825
55b630d3e4b0d8e685c1421e,511111802631,,,Cogs,Sunkist,,
5ab154eae4b0915382df7620,511111004400,Condiments & Sauces,,Cogs,Campbell's Dinner Sauces,False,CAMPBELLS DINNER SAUCES 
55b630ece4b0d8e685c14221,511111602606,,,Cogs,Squirt,,
5cdad1daca6a4c76f3f8c515,511111304821,Condiments & Sauces,,Cogs,Wild Style Sauce,,WILD STYLE
592486bee410d61fcea3d128,511111300861,Personal Care,,Cogs,DOVE,False,DOVE BODY
5f7ba645be37ce23081c528a,511111916888,Baking,BAKING,Cogs,test brand @1601939012949,,TEST BRANDCODE @1601939012950
5f358338be37ce443bf9d559,511111015307,Baking,BAKING,Cogs,test brand @1597342520238,,TEST BRANDCODE @1597342520238
5f494cf904db711dd8fe87f0,511111616184,Baking,BAKING,Cogs,test brand @1598639353768,,
57d96124e4b0ac389136a2b9,511111602323,Frozen,,Cogs,Smart Ones,False,WEIGHT WATCHERS SMART ONES
5da60696a60b87376833e34c,511111805625,Health & Wellness,,Cogs,ALEVEÂ® LIQUID GELS,,ALEVE LIQUID GELS
5332f603e4b03c9a25efd0bf,511111603924,,,Cpgs,Lipton,,
591325cde4b0cddf4ebb6a69,511111200963,Snacks,,Cogs,SANTITAS Tortilla Chips,,SANTITAS
5d4880ca6d5f3b105d1bc8dc,511111204879,Dairy,,Cogs,Fruit Love Spoonable Smoothies,,FRUIT LOVE
585a9744e4b03e62d1ce0e98,511111301462,Beverages,,Cogs,Tropicana,False,TROPICANA
585a96fbe4b03e62d1ce0e8e,511111001553,,,Cpgs,Sabra,,
5daf68751dda2c3e1416ae9c,511111106081,Breakfast & Cereal,,Cogs,Raisin Nut Bran,,RAISIN NUT BRAN
5da607daa60b87376833e350,511111405696,Health & Wellness,,Cogs,BayerÂ® ASPRIN EXTRA STRENGTH ,,511111405696
5332f9f1e4b03c9a25efd1c5,511111503255,,,Cpgs,Corn Flakes,,
5887a28ae4b02187f85cdad6,511111901143,Dairy,,Cogs,Velveeta,False,VELVEETA
592486bee410d61fcea3d12b,511111400837,Frozen,,Cogs,GOOD HUMOR,False,GOOD HUMOR
5aa1b53ae4b086c8aad5e097,511111804277,Breakfast & Cereal,,Cogs,JUST CRACK AN EGG Scramble Kit,False,JUST CRACK AN EGG
5fa98944be37ce239d107101,511111917274,Baking,BAKING,Cogs,test brand @1604946244789,False,TEST BRANDCODE @1604946244789
5d6417f56d5f3b23d1bc790d,511111305071,Magazines,,Cogs,MARTHA STEWART LIVING MAGAZINE,False,511111305071
592486bee410d61fcea3d129,511111100850,Personal Care,,Cogs,DOVE MEN+CARE,False,
588ba0f5e4b02187f85cdade,511111701064,Grocery,,Cogs,Cracker Barrel Macaroni & Cheese Dinners,False,
5f4bf556be37ce0b4491554a,511111316329,Baking,BAKING,Cogs,test brand @1598813526618,,TEST BRANDCODE @1598813526618
5f7760ffbe37ce1d26d7b7a9,511111716877,Baking,BAKING,Cogs,test brand @1601659135935,,
5332f5fbe4b03c9a25efd0b9,511111503972,Beverages,,Cpgs,Pepsi,False,PEPSI
5daf2e2a1dda2c3e1416ae92,511111705888,Snacks,,Cogs,Mott'sÂ® Fruit Snacks,,MOTT'S
5332f9fde4b03c9a25efd1ce,511111503187,,,Cpgs,Corn Pops,,
5a8f6461e4b02d0314ffa208,511111604242,Snacks,,Cogs,Riberhus,False,RIBERHUS
58861d07e4b02187f85cdacd,511111601234,Snacks,,Cogs,Hershey's Pudding,False,HERSHEY'S PUDDING
5f504ac2be37ce0b793c9412,511111716433,Baking,BAKING,Cogs,test brand @1599097538394,,TEST BRANDCODE @1599097538395
5332f7aae4b03c9a25efd139,511111003526,,,Cpgs,Busch,,
53501d29b9237fd7718f9e16,511111802846,,,Cpgs,Digiorno,,
5fd29590be37ce38bbbefb27,511111218067,Baking,BAKING,Cogs,test brand @1607636368260,False,TEST BRANDCODE @1607636368260
5c49d4c5315a247b580d50fb,511111604754,Baby,,Cogs,GO & GROW,,GO & GROW
5f208dafbe37ce7958c59524,511111115205,Baking,BAKING,Cogs,test brand @1595968943087,,TEST BRANDCODE @1595968943087
592486bde410d61fcea3d126,511111000884,Dairy,,Cogs,COUNTRY CROCK,,COUNTRY CROCK
585a971ae4b03e62d1ce0e93,511111601517,Snacks,,Cogs,Stacy's,,STACY'S
5332f7a9e4b03c9a25efd137,511111703549,,,Cpgs,Budweiser Select,,
5a5d1e5fe4b06ba572cf249d,511111100348,Condiments & Sauces,,Cogs,MR. YOSHIDA'S,False,MR. YOSHIDA'S
5332f77de4b03c9a25efd12b,511111203605,,,Cpgs,Bisquick,,
57dd5a50e4b0ac389136a2d9,511111902300,,,Cpgs,Austin,,
5fa1c568be37ce402c4618f4,511111517238,Candy & Sweets,CANDY_AND_SWEETS,Cogs,test brand @1604437352151,False,TEST BRANDCODE @1604437352151
5f4a7a60be37ce2d95e65cad,511111616306,Baking,BAKING,Cogs,test brand @1598716512038,,
5f19e054be37ce33f74a1671,511111415138,Baking,BAKING,Cogs,test brand @1595531348410,,TEST BRANDCODE @1595531348410
5fd29591be37ce38bbbefb2c,511111018100,Baking,BAKING,Cogs,test brand @1607636369580,False,
5332fa7ae4b03c9a25efd228,511111902973,,,Cpgs,Barq's,,
5f441281be37ce5dbe9b7c82,511111015819,Candy & Sweets,CANDY_AND_SWEETS,Cogs,test brand @1598296705444,,TEST BRANDCODE @1598296705444
57ebc158e4b0ac389136a341,511111702016,Condiments & Sauces,,Cogs,Lea & Perrins,False,LEA & PERRINS
5332fa73e4b03c9a25efd21d,511111203049,,,Cpgs,Caffeine-free Diet Coke,,
57ebc009e4b0ac389136a334,511111302131,Condiments & Sauces,,Cogs,Heinz,False,HEINZ
5fb6b695be37ce522e165cba,511111017387,Grocery,GROCERY,Cogs,Sara Lee,False,SARA LEE 
5f872b7fbe37ce66db5dd977,511111017011,Baking,BAKING,Cogs,test brand @1602694015481,,TEST BRANDCODE @1602694015481
5a5d1e8fe4b06ba572cf249e,511111400325,Grocery,,Cogs,OVEN FRY,False,OVEN FRY
5d658fde6d5f3b23d1bc7913,511111505204,,,Cogs,BETTY CROCKER SPECIAL EDITION MAGAZINE,,
5f4a7a5ebe37ce2d95e65ca4,511111016298,Candy & Sweets,CANDY_AND_SWEETS,Cogs,test brand @1598716510157,,TEST BRANDCODE @1598716510157
57c08268e4b0718ff5fcb035,511111602484,,,Cpgs,Skol,,
5a5d2856e4b0db471c2d0430,511111300144,Beer Wine Spirits,,Cogs,Two Hats,,TWO HATS
591b7682e4b0cddf4ebb6a6a,511111000952,Beverages,,Cogs,Starbucks Ready-To-Drink Beverages,False,STARBUCKS Bottled Drinks
585a965be4b03e62d1ce0e7c,511111601722,Snacks,,Cogs,Fritos,True,FRITOS
585a96c2e4b03e62d1ce0e87,511111701620,Grocery,,Cogs,Pasta Roni,,PASTA RONI
55b6309ce4b0d8e685c1421b,511111702665,Beverages,,Cogs,7 up,True,BRAND CODE
